Date_Time,Name,PeakPower,Vpeak,Ipeak,Isc,Voc,FillFactor,Temp1,Temp2,Temperature_G,Temperature_W,Temperature_Ambient,Temperature_Top of MT,volts_curve,amps_curve,Calculated_Voc,Calculated_Isc,Calculated_Imp,Calculated_Vmp,auxInput_converted_value_Humidity (relative),auxInput_converted_value_Wind Speed,auxInput_converted_value_NONE  Irrad GaAs MOD 038,auxInput_converted_value_NONE  Irrad GaAs MAT 156,Irradiance_before_Pyranometer CMP3,Irradiance_before_Irrad Si-Ref 058,Irradiance_before_NONE  Pyranometer 7F3,Irradiance_before_Irrad Si-Ref 061,Irradiance_before_NONE  Irrad GaAs MOD 038,Irradiance_before_NONE  Irrad GaAs MAT 156,Irradiance_after_Pyranometer CMP3,Irradiance_after_Irrad Si-Ref 058,Irradiance_after_NONE  Pyranometer 7F3,Irradiance_after_Irrad Si-Ref 061,Irradiance_after_NONE  Irrad GaAs MOD 038,Irradiance_after_NONE  Irrad GaAs MAT 156
2024-06-15T05:10:02,XYZ,0.010618,8.973183,0.001183,0.001057,12.91335,77.826168,11.676517,11.189251,11.67652,11.18925,12.92006,23.98235,"[0.0, -0.000657, -0.000657, 0.208596, 0.068831, 0.070146, 0.337909, -0.000657, 0.21471, 1.326061, -0.162577, 0.459069, 1.431247, -0.171715, 0.356382, 1.230079, 1.081571, 0.061994, 0.904662, 1.810375, 0.276835, 0.607315, 1.500538, 2.425448, 0.427185, 1.300094, 2.253075, 0.610011, 1.199444, 2.125537, 0.857262, 1.244543, 2.170636, 1.084726, 1.358603, 2.290284, 1.257362, 1.562334, 2.503285, 1.359786, 1.830755, 2.826468, 1.510662, 2.222505, 3.375471, 1.771194, 2.658434, 2.019695, 2.186414, 3.168649, 2.009768, 2.776899, 2.292059, 2.531028, 3.570984, 2.3862, 3.278831, 2.401781, 3.130059, 2.557653, 3.073588, 3.065173, 3.046174, 4.046029, 3.043347, 4.067131, 3.091404, 4.052208, 3.239518, 4.232207, 3.404134, 4.344427, 3.566185, 4.06299, 3.757426, 3.557639, 4.025978, 3.589721, 4.421081, 3.939857, 3.81015, 4.4055, 4.053457, 3.981208, 4.624615, 4.341008, 4.16193, 4.471373, 4.757083, 4.559531, 4.449284, 4.424236, 4.866673, 5.041216, 4.878046, 4.765169, 4.713694, 4.768719, 5.346714, 5.275648, 5.135685, 5.060543, 5.0257, 5.067972, 5.533353, 5.648531, 5.518298, 5.439869, 5.447363, 5.503835, 5.610795, 5.788757, 5.914651, 5.790334, 5.741883, 5.765813, 5.831291, 5.986177, 6.296342, 6.423551, 6.338877, 6.283852, 6.315539, 6.430453, 6.59244, 6.684674, 6.689999, 6.661665, 6.682374, 6.790517, 6.897544, 6.924957, 6.934819, 6.987543, 7.072481, 7.125402, 7.147556, 7.190945, 7.267928, 7.307307, 7.3457, 7.416963, 7.479089, 7.513208, 7.556071, 7.621088, 7.671315, 7.706092, 7.753557, 7.818707, 7.877808, 7.916661, 7.966953, 8.027696, 8.070198, 8.114211, 8.159377, 8.222224, 8.28481, 8.31321, 8.366986, 8.447848, 8.482953, 8.505174, 8.559344, 8.629752, 8.677612, 8.720213, 8.776553, 8.835325, 8.879831, 8.920394, 8.973183, 9.020846, 9.072847, 9.131422, 9.182174, 9.227798, 9.278485, 9.327463, 9.375124, 9.428374]","[0.001057, 0.001057, 0.000936, 0.000839, 0.00058, 0.000555, 0.000718, 0.000658, 0.001141, 0.000513, 0.001008, 0.000616, 0.000616, 0.000906, 0.000881, 0.000628, 0.001274, 0.000954, 0.000815, 0.000815, 0.000743, 0.000634, 0.000839, 0.002705, 0.000827, 0.000634, 0.000833, 0.001026, 0.000948, 0.000658, 0.0007, 0.000622, 0.000797, 0.000951, 0.000887, 0.001002, 0.001008, 0.001032, 0.000423, 0.000513, 0.000549, 0.000495, 0.001105, 0.000797, 0.001437, 0.000561, 0.000658, 0.000435, 0.000513, 0.00064, 0.000845, 0.001026, 0.001032, 0.000803, 0.000694, 0.000785, 0.000465, 0.000688, 0.000809, 0.000749, 0.000561, 0.001192, 0.000887, 0.001612, 0.000561, 0.00067, 0.000459, 0.000676, 0.000948, 0.001081, 0.000839, 0.001449, 0.000767, 0.001733, 0.000405, 0.000936, 0.000845, 0.001135, 0.001159, 0.001032, 0.000863, 0.000604, 0.000362, 0.000906, 0.000809, 0.000827, 0.001141, 0.000966, 0.000791, 0.000718, 0.000574, 0.000851, 0.000881, 0.00058, 0.000706, 0.000887, 0.000658, 0.000761, 0.001183, 0.000537, 0.000634, 0.000936, 0.000948, 0.001057, 0.001256, 0.000694, 0.000948, 0.0007, 0.000682, 0.000894, 0.000761, 0.000924, 0.001485, 0.00125, 0.000797, 0.000761, 0.000676, 0.000948, 0.001425, 0.000767, 0.000779, 0.001008, 0.001153, 0.000682, 0.000803, 0.000616, 0.000857, 0.000875, 0.00096, 0.00061, 0.000948, 0.00064, 0.000471, 0.000755, 0.000598, 0.000815, 0.000586, 0.000815, 0.001063, 0.000924, 0.001105, 0.000809, 0.000724, 0.001014, 0.000586, 0.000851, 0.000731, 0.00064, 0.000857, 0.000507, 0.000586, 0.00038, 0.000549, 0.000688, 0.000589, 0.00067, 0.000743, 0.000724, 0.000827, 0.000598, 0.000604, 0.000688, 0.000791, 0.000906, 0.000815, 0.000966, 0.000676, 0.000682, 0.000604, 0.000604, 0.000525, 0.000803, 0.001183, 0.001014, 0.000712, 0.001093, 0.000785, 0.000773, 0.000694, 0.000362, 0.000592, 0.000755]",9.428374,0.001057,0.00099928,9.04252213,0.3465645,0.01296626,81.24765,223.971,-4.080171,0.4999938,32.78293,0.7121272,81.24765,223.971,-4.069993,0.4607123,32.76578,0.6853299,81.24839,232.871
2024-06-15T05:15:03,XYZ,0.021878,17.849762,0.001226,0.001238,18.833887,93.850075,11.681969,11.208744,11.68197,11.20874,12.98741,23.95343,"[0.0, -0.006578, -0.006578, 0.177616, 0.234848, 0.421674, 0.542058, 0.571003, 0.69665, 0.841374, 0.940708, 1.015043, 1.113719, 1.230814, 1.349883, 1.440664, 1.543287, 1.651172, 1.763004, 1.858391, 1.970881, 2.076793, 2.189941, 2.28467, 2.389266, 2.502414, 2.62066, 2.7195, 2.820149, 2.934613, 3.058286, 3.160909, 3.262216, 3.379311, 3.501011, 3.615475, 3.725991, 3.843745, 3.954919, 4.035833, 4.081881, 4.139771, 4.241736, 4.352253, 4.45356, 4.558156, 4.654858, 4.755507, 4.86405, 4.962726, 5.056797, 5.158762, 5.2627, 5.370585, 5.462682, 5.559385, 5.67648, 5.774498, 5.866595, 5.999478, 6.068551, 6.169857, 6.31524, 6.378392, 6.471147, 6.623108, 6.694154, 6.778358, 6.921767, 7.015837, 7.08491, 7.228976, 7.325678, 7.397382, 7.520398, 7.649335, 7.711171, 7.815109, 7.957202, 8.032196, 8.12495, 8.267702, 8.338748, 8.434792, 8.590042, 8.64234, 8.742661, 8.915014, 8.930144, 9.088683, 9.204462, 9.232092, 9.431416, 9.457729, 9.591929, 9.723495, 9.753098, 9.95045, 9.947819, 10.141222, 10.195165, 10.302393, 10.435276, 10.489219, 10.658283, 10.694464, 10.853003, 10.912866, 11.05167, 11.129295, 11.2431, 11.347697, 11.456239, 11.54916, 11.677274, 11.730559, 11.921331, 11.915411, 12.108815, 12.139733, 12.29893, 12.367345, 12.48773, 12.591667, 12.677186, 12.814017, 12.884404, 13.006763, 13.104781, 13.192273, 13.321867, 13.41528, 13.51001, 13.62513, 13.738278, 13.828401, 13.927078, 14.038252, 14.146796, 14.261258, 14.372433, 14.485581, 14.59873, 14.731613, 14.857918, 14.93028, 14.89673, 15.025665, 15.173022, 15.253278, 15.330904, 15.457208, 15.570355, 15.6539, 15.75455, 15.867699, 15.986108, 16.072943, 16.163725, 16.278847, 16.384758, 16.476855, 16.587372, 16.695258, 16.791302, 16.8959, 16.999178, 17.09588, 17.203108, 17.299152, 17.40638, 17.504398, 17.59781, 17.699776, 17.849762, 18.089873, 18.124739, 18.135265, 18.301039, 18.402347, 18.486549, 18.551675, 18.681927]","[0.001238, 0.001238, 0.001075, 0.000869, 0.000918, 0.001117, 0.000845, 0.000284, 0.000875, 0.000839, 0.000984, 0.000737, 0.001069, 0.0009, 0.000894, 0.000954, 0.000875, 0.000942, 0.000803, 0.001026, 0.000954, 0.001063, 0.001002, 0.000845, 0.000755, 0.000592, 0.001155, 0.000882, 0.001383, 0.00099, 0.000972, 0.000906, 0.001075, 0.000712, 0.001039, 0.001147, 0.001129, 0.001727, 0.001322, 0.001093, 0.001147, 0.000996, 0.001304, 0.001202, 0.001322, 0.001322, 0.001395, 0.001256, 0.001075, 0.000888, 0.000875, 0.000652, 0.000996, 0.001395, 0.001051, 0.001208, 0.000972, 0.001322, 0.000815, 0.001165, 0.000966, 0.001177, 0.001177, 0.001262, 0.001425, 0.00122, 0.000906, 0.001075, 0.000731, 0.00096, 0.001479, 0.001322, 0.001183, 0.001063, 0.0009, 0.000791, 0.000725, 0.001105, 0.001123, 0.001081, 0.000906, 0.001111, 0.000676, 0.001008, 0.000984, 0.000838, 0.001371, 0.001449, 0.00058, 0.001075, 0.000761, 0.000882, 0.001135, 0.000574, 0.001244, 0.000972, 0.001093, 0.00125, 0.000676, 0.000978, 0.00096, 0.001032, 0.001026, 0.001455, 0.001153, 0.001141, 0.00096, 0.000839, 0.001002, 0.00128, 0.001346, 0.000882, 0.001268, 0.000762, 0.001039, 0.000851, 0.001286, 0.000827, 0.001075, 0.001171, 0.001437, 0.001069, 0.000936, 0.001063, 0.000948, 0.00096, 0.001075, 0.001171, 0.001244, 0.001165, 0.000785, 0.000984, 0.000869, 0.001075, 0.001069, 0.001491, 0.001238, 0.001014, 0.000996, 0.000845, 0.000942, 0.001064, 0.000996, 0.00093, 0.001328, 0.000616, 0.00058, 0.00064, 0.000634, 0.000797, 0.000737, 0.000821, 0.001075, 0.000688, 0.000688, 0.000857, 0.000477, 0.000628, 0.000543, 0.000761, 0.000803, 0.001039, 0.000936, 0.000912, 0.000725, 0.000616, 0.000833, 0.000857, 0.001189, 0.000948, 0.000827, 0.000791, 0.000471, 0.000797, 0.001226, 0.000875, 0.000646, 0.000863, 0.001081, 0.000851, 0.00038, 0.000405, 0.000453]",18.681927,0.001238,0.0010494,18.301039,0.3521706,0.06103505,81.24889,228.7688,-4.499554,0.4952508,32.78277,0.6886074,81.24889,228.7688,-4.531366,0.5260727,32.76578,0.6926267,81.25012,236.1268
2024-06-15T05:20:03,XYZ,0.042294,20.483086,0.002065,0.002053,24.116322,85.434144,11.678555,11.327251,11.67855,11.32725,12.86073,23.92605,"[0.0, -0.003289, -0.005921, 0.255899, 0.382204, 0.512455, 0.647312, 0.782004, 0.911763, 1.041357, 1.176213, 1.311728, 1.446585, 1.578152, 1.714325, 1.849839, 1.984696, 2.118895, 2.255725, 2.389266, 2.521491, 2.653059, 2.790547, 2.92343, 3.057629, 3.19117, 3.325368, 3.461541, 3.594424, 3.731254, 3.864138, 3.998336, 4.135167, 4.264761, 4.399617, 4.531842, 4.665384, 4.802214, 4.933123, 5.069296, 5.200206, 5.342956, 5.474524, 5.614643, 5.746869, 5.887646, 6.018555, 6.156043, 6.290242, 6.422467, 6.55535, 6.692181, 6.826379, 6.961894, 7.103329, 7.234238, 7.369096, 7.503294, 7.647361, 7.770377, 7.901286, 8.046011, 8.180867, 8.312434, 8.449265, 8.589384, 8.729504, 8.855808, 8.996585, 9.124207, 9.259721, 9.395893, 9.526144, 9.65245, 9.7952, 9.941898, 10.067545, 10.19385, 10.341863, 10.466194, 10.600394, 10.747749, 10.873396, 10.993781, 11.135873, 11.278624, 11.412165, 11.537812, 11.679904, 11.803578, 11.941724, 12.08579, 12.208806, 12.33248, 12.477532, 12.617981, 12.740996, 12.877168, 13.011368, 13.130437, 13.26595, 13.41528, 13.549478, 13.669206, 13.806693, 13.942207, 14.080353, 14.21521, 14.348093, 14.467162, 14.601361, 14.740166, 14.879626, 15.006589, 15.134868, 15.276961, 15.413132, 15.530885, 15.677583, 15.816386, 15.926245, 16.078864, 16.207472, 16.327525, 16.480145, 16.605792, 16.726834, 16.878137, 17.004442, 17.137982, 17.276128, 17.405064, 17.547815, 17.674777, 17.809634, 17.935281, 18.074084, 18.204994, 18.338536, 18.472736, 18.611539, 18.741789, 18.870068, 19.006241, 19.138466, 19.261481, 19.383839, 19.500934, 19.625923, 19.779858, 19.943001, 20.091016, 20.225871, 20.348888, 20.483086, 20.623206, 20.759378, 20.886998, 21.033037, 21.16395, 21.292227, 21.438924, 21.566544, 21.701401, 21.836914, 21.963876, 22.086235, 22.194778, 22.311874, 22.454626, 22.606584, 22.749994, 22.884193, 23.031549, 23.181535, 23.330208, 23.419673, 23.516374, 23.668993, 23.823586, 24.02291, 24.07093, 24.115007]","[0.002053, 0.002053, 0.001793, 0.001968, 0.002041, 0.001854, 0.00198, 0.002, 0.002095, 0.001986, 0.001817, 0.001678, 0.001509, 0.001419, 0.001932, 0.001878, 0.001992, 0.001739, 0.00218, 0.001763, 0.001594, 0.001449, 0.001841, 0.001558, 0.001878, 0.001829, 0.001956, 0.001823, 0.00166, 0.001691, 0.001817, 0.001823, 0.002101, 0.002083, 0.002143, 0.001884, 0.001745, 0.001715, 0.002077, 0.001847, 0.001781, 0.001854, 0.001751, 0.001829, 0.001781, 0.001534, 0.001811, 0.00218, 0.002023, 0.002137, 0.001751, 0.002125, 0.001841, 0.002131, 0.002065, 0.002143, 0.002167, 0.002083, 0.002312, 0.001854, 0.001491, 0.001956, 0.001932, 0.002077, 0.002011, 0.002391, 0.002513, 0.0023, 0.002174, 0.002216, 0.00233, 0.002095, 0.002433, 0.002065, 0.002161, 0.002198, 0.002174, 0.002337, 0.002119, 0.002216, 0.002512, 0.002506, 0.002276, 0.002065, 0.002035, 0.001878, 0.001914, 0.002011, 0.002149, 0.002186, 0.002687, 0.002288, 0.002222, 0.001932, 0.002053, 0.002011, 0.002445, 0.002312, 0.001926, 0.002011, 0.002041, 0.001962, 0.002282, 0.00221, 0.002059, 0.002047, 0.002192, 0.002071, 0.001926, 0.001703, 0.001769, 0.002107, 0.00218, 0.002071, 0.001515, 0.002101, 0.001872, 0.001455, 0.002083, 0.001829, 0.001962, 0.001962, 0.00166, 0.001757, 0.002011, 0.001823, 0.001552, 0.00189, 0.001509, 0.001684, 0.001986, 0.002041, 0.001781, 0.001425, 0.00131, 0.001709, 0.001672, 0.00186, 0.001703, 0.001546, 0.001075, 0.001582, 0.001226, 0.001238, 0.001383, 0.001437, 0.001292, 0.001111, 0.001262, 0.001594, 0.001594, 0.001467, 0.001334, 0.001497, 0.002065, 0.001697, 0.001503, 0.001377, 0.001171, 0.001189, 0.001564, 0.001485, 0.001473, 0.001467, 0.001026, 0.00093, 0.000646, 0.000809, 0.000851, 0.0009, 0.001093, 0.001262, 0.001093, 0.001008, 0.000954, 0.000592, 0.00058, 0.000906, 0.000779, 0.001002, 0.000761, 0.000543, 0.00064]",24.115007,0.002053,0.00172024,20.55509786,0.3504198,0.8803879,81.25012,235.1508,-4.300437,0.5118803,33.06599,0.6797856,81.25012,235.1508,-4.289457,0.5406202,33.14948,0.6780815,81.24913,234.5108
2024-06-15T05:25:06,XYZ,0.09866,18.589828,0.005307,0.004468,27.418667,80.535285,11.669469,11.42268,11.66947,11.42268,12.92032,23.85325,"[0.0, -0.003289, -0.008552, 0.247347, 0.39536, 0.547321, 0.701913, 0.852557, 1.000571, 1.153189, 1.307123, 1.453821, 1.606439, 1.759057, 1.908387, 2.061005, 2.216912, 2.370846, 2.51886, 2.664242, 2.817518, 2.966847, 3.119465, 3.271426, 3.422071, 3.570742, 3.726649, 3.876636, 4.027281, 4.183846, 4.331202, 4.480531, 4.633807, 4.784452, 4.933123, 5.084426, 5.237702, 5.391636, 5.539649, 5.692926, 5.842255, 5.99882, 6.146175, 6.292216, 6.448781, 6.59811, 6.75007, 6.900058, 7.049387, 7.202005, 7.353965, 7.503952, 7.658544, 7.804584, 7.955886, 8.108504, 8.257835, 8.409137, 8.561755, 8.718814, 8.865018, 9.016978, 9.169597, 9.322873, 9.469571, 9.619557, 9.77415, 9.924795, 10.076096, 10.225426, 10.376729, 10.530005, 10.681307, 10.835242, 10.989175, 11.134557, 11.287833, 11.441109, 11.585176, 11.739768, 11.892387, 12.043689, 12.199596, 12.34761, 12.500228, 12.656136, 12.802176, 12.949532, 13.102806, 13.252136, 13.402782, 13.555399, 13.709991, 13.864583, 14.015228, 14.159294, 14.31586, 14.464531, 14.619122, 14.770425, 14.918439, 15.074347, 15.221701, 15.371689, 15.524307, 15.683504, 15.825597, 15.958479, 16.090704, 16.298581, 16.41765, 16.591318, 16.709729, 16.938658, 17.015623, 17.143245, 17.372173, 17.549788, 17.680698, 17.757007, 17.939229, 18.141841, 18.131317, 18.379321, 18.589828, 18.764813, 18.886514, 18.907565, 19.121362, 19.253587, 19.458833, 19.639738, 19.755518, 19.862746, 20.079173, 20.239027, 20.348886, 20.492953, 20.685701, 20.826477, 20.944231, 21.115268, 21.27578, 21.421164, 21.563911, 21.715215, 21.872274, 22.029004, 22.184912, 22.325688, 22.473044, 22.611848, 22.765782, 22.919716, 23.064441, 23.216402, 23.371649, 23.524269, 23.681491, 23.830164, 23.98607, 24.138689, 24.289992, 24.446556, 24.587334, 24.73732, 24.884019, 25.032689, 25.184651, 25.341873, 25.497124, 25.65303, 25.803018, 25.952347, 26.102169, 26.245084, 26.400333, 26.560187, 26.703598, 26.847665, 27.017386, 27.160794, 27.316043, 27.416034]","[0.004468, 0.004468, 0.004516, 0.004112, 0.004245, 0.004039, 0.004239, 0.004347, 0.004377, 0.003925, 0.004015, 0.003919, 0.003737, 0.003985, 0.00419, 0.004118, 0.004184, 0.003912, 0.003985, 0.004051, 0.004039, 0.004166, 0.003882, 0.004124, 0.004057, 0.003647, 0.004076, 0.003925, 0.003961, 0.003864, 0.004299, 0.004335, 0.004257, 0.004335, 0.004015, 0.004287, 0.004148, 0.003695, 0.003804, 0.004027, 0.004184, 0.004208, 0.004136, 0.004251, 0.0041, 0.004021, 0.003858, 0.003665, 0.004033, 0.004033, 0.004015, 0.004269, 0.004033, 0.003985, 0.004154, 0.003949, 0.004051, 0.003864, 0.004118, 0.004362, 0.004057, 0.003985, 0.003707, 0.003931, 0.004057, 0.003544, 0.004275, 0.004311, 0.004347, 0.004136, 0.00384, 0.003864, 0.003979, 0.003888, 0.004245, 0.004226, 0.004118, 0.003979, 0.003955, 0.003961, 0.003605, 0.003858, 0.004045, 0.00419, 0.004015, 0.004027, 0.003919, 0.003828, 0.004027, 0.004214, 0.003792, 0.003925, 0.004444, 0.004208, 0.004045, 0.004136, 0.003689, 0.003925, 0.003774, 0.004486, 0.004287, 0.004323, 0.004033, 0.003943, 0.003762, 0.004009, 0.003894, 0.003442, 0.003623, 0.0048, 0.003484, 0.004903, 0.003116, 0.004957, 0.004106, 0.003001, 0.004389, 0.004722, 0.003834, 0.002596, 0.004565, 0.003864, 0.0023, 0.004287, 0.005307, 0.005126, 0.003997, 0.002494, 0.00384, 0.002663, 0.003677, 0.004112, 0.004546, 0.003164, 0.003943, 0.004534, 0.004003, 0.002934, 0.003997, 0.004142, 0.003345, 0.003538, 0.003466, 0.003894, 0.003484, 0.003381, 0.0036, 0.003641, 0.003792, 0.003635, 0.003381, 0.00291, 0.002904, 0.003031, 0.003061, 0.002826, 0.003061, 0.003013, 0.003212, 0.003067, 0.002838, 0.002554, 0.002657, 0.00285, 0.002723, 0.002645, 0.002717, 0.002427, 0.002011, 0.002385, 0.002186, 0.00227, 0.002107, 0.002095, 0.001781, 0.002005, 0.001443, 0.001359, 0.001365, 0.001093, 0.001087, 0.001087, 0.000779, 0.000718]",27.416034,0.004468,0.00466052,18.53137065,0.3537735,0.01486836,81.24863,230.425,-4.175848,0.5102076,33.36493,0.6712952,81.24863,230.425,-4.165515,0.526691,33.39814,0.6794091,81.25283,233.2477
2024-06-15T05:30:06,XYZ,0.307304,21.370509,0.01438,0.009297,29.721098,111.216976,11.683858,11.412837,11.68386,11.41284,13.12142,23.81501,"[0.0, -0.003289, -0.005263, 0.35589, 0.521007, 0.686125, 0.853873, 1.015043, 1.178187, 1.345278, 1.513684, 1.676828, 1.841287, 2.011667, 2.175469, 2.340586, 2.504387, 2.666873, 2.833964, 2.999739, 3.160909, 3.323395, 3.494433, 3.656919, 3.824009, 3.990442, 4.158191, 4.321992, 4.479873, 4.646964, 4.810765, 4.97983, 5.142973, 5.310722, 5.476497, 5.640299, 5.803442, 5.971849, 6.131046, 6.294847, 6.460622, 6.625739, 6.794804, 6.959921, 7.125696, 7.286208, 7.451325, 7.619732, 7.779586, 7.944045, 8.108504, 8.278884, 8.442686, 8.605173, 8.77029, 8.940012, 9.103155, 9.266299, 9.431416, 9.593244, 9.760336, 9.92282, 10.089912, 10.256344, 10.419488, 10.585263, 10.753012, 10.915497, 11.077983, 11.244417, 11.408546, 11.572677, 11.738453, 11.90357, 12.067371, 12.236436, 12.39629, 12.569958, 12.731129, 12.893616, 13.062679, 13.225165, 13.390939, 13.556058, 13.717885, 13.887607, 14.052724, 14.216527, 14.381644, 14.546761, 14.708589, 14.874364, 15.03685, 15.204599, 15.371031, 15.534833, 15.697977, 15.861119, 16.02821, 16.186092, 16.317001, 16.486229, 16.668286, 16.741965, 16.995232, 17.116273, 17.207713, 17.635965, 17.630704, 18.04843, 18.205652, 18.40432, 18.551674, 18.285251, 18.428661, 18.992426, 19.018739, 19.373972, 18.980585, 19.736441, 19.847614, 19.497646, 19.918661, 20.504137, 20.492953, 20.163377, 20.821872, 20.879103, 20.856738, 21.370509, 21.184999, 21.277754, 21.504707, 21.765211, 22.126364, 21.984271, 22.392787, 22.478966, 22.660527, 22.784859, 22.980237, 23.094043, 23.287448, 23.452563, 23.601236, 23.780824, 23.947916, 24.109087, 24.272888, 24.439322, 24.602466, 24.766267, 24.934015, 25.097157, 25.259645, 25.424104, 25.591853, 25.757626, 25.923401, 26.092465, 26.249689, 26.412833, 26.579922, 26.745205, 26.912131, 27.074619, 27.240393, 27.406824, 27.570627, 27.737061, 27.900861, 28.062689, 28.227148, 28.396213, 28.558701, 28.721844, 28.89288, 29.052734, 29.220483, 29.383627, 29.550717, 29.713202, 29.721756]","[0.009297, 0.009297, 0.010003, 0.009774, 0.009623, 0.009653, 0.009556, 0.009574, 0.00978, 0.00943, 0.009653, 0.009158, 0.009683, 0.009375, 0.009695, 0.009617, 0.00975, 0.00984, 0.009599, 0.009623, 0.009653, 0.009635, 0.009581, 0.009623, 0.009834, 0.00978, 0.009345, 0.009581, 0.009508, 0.009399, 0.009436, 0.009599, 0.009701, 0.009792, 0.009828, 0.009544, 0.009255, 0.009104, 0.009116, 0.009387, 0.009562, 0.009593, 0.009206, 0.009635, 0.009629, 0.009496, 0.009369, 0.009514, 0.009852, 0.009659, 0.009399, 0.009786, 0.009418, 0.009297, 0.009653, 0.009188, 0.009375, 0.009369, 0.009339, 0.009695, 0.00975, 0.009387, 0.00911, 0.009502, 0.00952, 0.009309, 0.009393, 0.009605, 0.009719, 0.009411, 0.009485, 0.00981, 0.009496, 0.009454, 0.009593, 0.009375, 0.009816, 0.009285, 0.009695, 0.009647, 0.009248, 0.00917, 0.009599, 0.009611, 0.009351, 0.009617, 0.009574, 0.009538, 0.009418, 0.00923, 0.009116, 0.009285, 0.009623, 0.009587, 0.009478, 0.0092, 0.008977, 0.009478, 0.009146, 0.009164, 0.00821, 0.008595, 0.008814, 0.006882, 0.008506, 0.006997, 0.007582, 0.012641, 0.007178, 0.012345, 0.013396, 0.013692, 0.011681, 0.003773, 0.006858, 0.01444, 0.007202, 0.015056, 0.00466, 0.011017, 0.014941, 0.006242, 0.005548, 0.013064, 0.014615, 0.005421, 0.009955, 0.012895, 0.004516, 0.01438, 0.004739, 0.006828, 0.007878, 0.006761, 0.011524, 0.006001, 0.011597, 0.010903, 0.00917, 0.008029, 0.009267, 0.007788, 0.009212, 0.008874, 0.007407, 0.008397, 0.008681, 0.008289, 0.008669, 0.008337, 0.008005, 0.008017, 0.008017, 0.007896, 0.008035, 0.007836, 0.007691, 0.007932, 0.00751, 0.007166, 0.007136, 0.006882, 0.006701, 0.007041, 0.00661, 0.006701, 0.006339, 0.006001, 0.006001, 0.005481, 0.005536, 0.004992, 0.004872, 0.004407, 0.004099, 0.00419, 0.0032, 0.003024, 0.002288, 0.001407, 0.001425, 0.000887, 0.000809]",29.721756,0.009297,0.01502971,20.44237511,0.3549478,0.3021884,81.24938,236.2106,-3.533939,0.7885933,33.96684,0.901394,81.24938,236.2106,-3.481241,0.7889901,33.91708,0.8998,81.25012,235.425
