Date_Time,Name,Temperature_G,Temperature_J,Temperature_Ambient,Temperature_Top of MT,volts_curve,amps_curve,Humidity (relative),Wind Speed,Irradiance_GaAs_1,Irrad_GaAs_2,Irradiance_Pyranometer_1,Irradiance_Si_1,Irradiance_Pyranometer_2,Irradiance_Si_2
2024-05-20T10:40:05,XYZ,37.08585,37.70915,21.48597,33.61291,"[2.689548, 2.888896, 3.139561, 3.355356, 3.565231, 3.775763, 3.991558, 4.208176, 4.414596, 4.627102, 4.842898, 5.057377, 5.269225, 5.483705, 5.695553, 5.908717, 6.116617, 6.331097, 6.546893, 6.756109, 6.96993, 7.186384, 7.398232, 7.609422, 7.816665, 8.02917, 8.246281, 8.457471, 8.671293, 8.884457, 9.09828, 9.312759, 9.520001, 9.737112, 9.947644, 10.161467, 10.373973, 10.589767, 10.802274, 11.013464, 11.223996, 11.431239, 11.645061, 11.85625, 12.070729, 12.288499, 12.495741, 12.712196, 12.924701, 13.13589, 13.353001, 13.564192, 13.776698, 13.989204, 14.201711, 14.41619, 14.624091, 14.837912, 15.051076, 15.264899, 15.472141, 15.690569, 15.903731, 16.113605, 16.328085, 16.537302, 16.75869, 16.963629, 17.17811, 17.392589, 17.602463, 17.811021, 18.028133, 18.239322, 18.452487, 18.668941, 18.880788, 19.093951, 19.303168, 19.517647, 19.729495, 19.943317, 20.157796, 20.368329, 20.584125, 20.794656, 21.008479, 21.215062, 21.428885, 21.643364, 21.857845, 22.069691, 22.28154, 22.493388, 22.708691, 22.914452, 23.128932, 23.340121, 23.555917, 23.765791, 23.981586, 24.192776, 24.407913, 24.617789, 24.83161, 25.044775, 25.257939, 25.473074, 25.684265, 25.8948, 26.110593, 26.317834, 26.532315, 26.746793, 26.959961, 27.169174, 27.380365, 27.59024, 27.801431, 28.005383, 28.216571, 28.426447, 28.631058, 28.842905, 29.050809, 29.258707, 29.464633, 29.665295, 29.871225, 30.073862, 30.277158, 30.477161, 30.673877, 30.875198, 31.073889, 31.26929, 31.467978, 31.662064, 31.850882, 32.044308, 32.227869, 32.42261, 32.604849, 32.79433, 32.96868, 33.150259, 33.332507, 33.510141, 33.686459, 33.858835, 34.027258, 34.197, 34.365427, 34.533197, 34.694385, 34.854913, 35.017419, 35.174661, 35.331244, 35.485852, 35.643094, 35.79639, 35.945078, 36.097711, 36.245746, 36.386536, 36.533252, 36.677994, 36.820102, 36.961551, 37.104977, 37.241162, 37.381958, 37.5142, 37.651703, 37.783945, 37.922104, 38.052371, 38.178693, 38.314221, 38.437253, 38.449094, 38.453699]","[9.25356, 9.251806, 9.251685, 9.251685, 9.251806, 9.252168, 9.251746, 9.251882, 9.251624, 9.251746, 9.251081, 9.2509, 9.250174, 9.24969, 9.249146, 9.248602, 9.248663, 9.248058, 9.248481, 9.248058, 9.247393, 9.247575, 9.247332, 9.247091, 9.246425, 9.246667, 9.246244, 9.246426, 9.246124, 9.24576, 9.246183, 9.246062, 9.245518, 9.246244, 9.246365, 9.245685, 9.246002, 9.245458, 9.244974, 9.244732, 9.242193, 9.24056, 9.240077, 9.239896, 9.238807, 9.238747, 9.23784, 9.23784, 9.237779, 9.237235, 9.237296, 9.237296, 9.237175, 9.237598, 9.237356, 9.236449, 9.23657, 9.23651, 9.23651, 9.235844, 9.235723, 9.235603, 9.235179, 9.234937, 9.234695, 9.233849, 9.233971, 9.233244, 9.233124, 9.232035, 9.231733, 9.231007, 9.230947, 9.231007, 9.231189, 9.231068, 9.230704, 9.230161, 9.229738, 9.229798, 9.229738, 9.229436, 9.228709, 9.228287, 9.227561, 9.226775, 9.22611, 9.225687, 9.223752, 9.223813, 9.22212, 9.221394, 9.221212, 9.220608, 9.220366, 9.219822, 9.21952, 9.218793, 9.218189, 9.217766, 9.217403, 9.217162, 9.216799, 9.21698, 9.217403, 9.216738, 9.215892, 9.216496, 9.216013, 9.216496, 9.216254, 9.215771, 9.214864, 9.215105, 9.214743, 9.210209, 9.202409, 9.193703, 9.183001, 9.170063, 9.156821, 9.14104, 9.123931, 9.10434, 9.0833, 9.05966, 9.034386, 9.005425, 8.973744, 8.940007, 8.902037, 8.859895, 8.815517, 8.766543, 8.713216, 8.654084, 8.590782, 8.521855, 8.448093, 8.368646, 8.285089, 8.193308, 8.096146, 7.992395, 7.882658, 7.76506, 7.64329, 7.513117, 7.377744, 7.234692, 7.086803, 6.929785, 6.766177, 6.597671, 6.422091, 6.242702, 6.054243, 5.862158, 5.660217, 5.453499, 5.242549, 5.024888, 4.802692, 4.575055, 4.342762, 4.104605, 3.860038, 3.611542, 3.358208, 3.103424, 2.841203, 2.575959, 2.30745, 2.03489, 1.75713, 1.475138, 1.189155, 0.900512, 0.609512, 0.315367, 0.027994, -0.004414, -0.004535]",10.37139,1.792526,81.26742,218.2687,943.117,68.76069,817.6133,65.76979
2024-05-20T16:35:05,XYZ,32.43153,36.16911,25.72589,34.69653,"[1.104636, 1.352011, 1.56057, 1.775707, 1.981634, 2.195456, 2.404672, 2.611257, 2.817841, 3.029689, 3.238248, 3.447464, 3.658654, 3.869844, 4.081034, 4.285645, 4.494204, 4.70342, 4.910663, 5.119879, 5.333701, 5.53897, 5.754765, 5.962008, 6.16596, 6.377808, 6.585709, 6.795583, 7.008089, 7.21599, 7.426522, 7.636397, 7.843145, 8.054829, 8.256808, 8.47063, 8.684452, 8.890378, 9.099594, 9.305521, 9.512764, 9.721981, 9.931855, 10.142387, 10.347655, 10.556214, 10.771351, 10.980568, 11.183863, 11.391105, 11.602954, 11.810854, 12.022044, 12.233234, 12.441792, 12.652325, 12.856937, 13.067468, 13.275368, 13.487875, 13.697748, 13.904333, 14.11355, 14.323424, 14.531325, 14.737909, 14.947783, 15.160947, 15.36819, 15.579379, 15.79057, 15.993866, 16.202425, 16.410982, 16.62612, 16.832045, 17.04192, 17.248506, 17.46496, 17.672202, 17.876155, 18.085371, 18.296561, 18.506436, 18.716968, 18.923552, 19.131453, 19.34593, 19.550543, 19.755153, 19.965686, 20.17079, 20.384776, 20.59202, 20.802551, 21.012425, 21.216379, 21.42757, 21.632181, 21.844685, 22.053902, 22.264435, 22.474968, 22.682208, 22.890767, 23.092746, 23.307228, 23.521048, 23.729607, 23.937506, 24.14738, 24.357913, 24.565157, 24.772397, 24.985562, 25.194121, 25.402678, 25.61387, 25.823743, 26.030984, 26.236911, 26.448105, 26.657812, 26.865878, 27.072461, 27.282336, 27.492868, 27.70932, 27.910641, 28.119202, 28.329077, 28.540268, 28.749481, 28.960672, 29.169232, 29.379764, 29.584375, 29.794904, 30.004779, 30.207419, 30.415976, 30.624533, 30.827829, 31.03573, 31.241656, 31.439029, 31.646274, 31.847595, 32.048917, 32.252213, 32.450903, 32.653537, 32.848938, 33.045654, 33.239737, 33.434482, 33.629223, 33.813437, 34.007523, 34.200293, 34.382532, 34.570694, 34.75228, 34.934521, 35.116766, 35.293085, 35.464801, 35.641122, 35.815469, 35.984552, 36.152319, 36.320746, 36.477985, 36.643781, 36.805627, 36.968787, 37.122083, 37.281958, 37.428012, 37.587885, 37.714865]","[3.892279, 3.892823, 3.893246, 3.892642, 3.892944, 3.892884, 3.892098, 3.892521, 3.891796, 3.891977, 3.892279, 3.891796, 3.89246, 3.891675, 3.892098, 3.890949, 3.89113, 3.890707, 3.890768, 3.890345, 3.88968, 3.889257, 3.888955, 3.888531, 3.888652, 3.888471, 3.888048, 3.887988, 3.887504, 3.887745, 3.887504, 3.887262, 3.887534, 3.887504, 3.886597, 3.886718, 3.885932, 3.88297, 3.875898, 3.874689, 3.874689, 3.874689, 3.874145, 3.874447, 3.874024, 3.874326, 3.873601, 3.873419, 3.873238, 3.872876, 3.872271, 3.87215, 3.871848, 3.871304, 3.869007, 3.86677, 3.864775, 3.862479, 3.861874, 3.861451, 3.861088, 3.860363, 3.860604, 3.860061, 3.859033, 3.859214, 3.859517, 3.859517, 3.859396, 3.859275, 3.859093, 3.858791, 3.858852, 3.858791, 3.858549, 3.858973, 3.858126, 3.858126, 3.858006, 3.858066, 3.857885, 3.857824, 3.857764, 3.856494, 3.857098, 3.856494, 3.853593, 3.84779, 3.838783, 3.829716, 3.828507, 3.827691, 3.827298, 3.8276, 3.82754, 3.826633, 3.826814, 3.82627, 3.826089, 3.825484, 3.825847, 3.825666, 3.82494, 3.825001, 3.824578, 3.824397, 3.824034, 3.823853, 3.823792, 3.823611, 3.822886, 3.822765, 3.822583, 3.822886, 3.822704, 3.822341, 3.822281, 3.821797, 3.821737, 3.821616, 3.821555, 3.821314, 3.82157, 3.821132, 3.820528, 3.819802, 3.8195, 3.819379, 3.819138, 3.818533, 3.818715, 3.817747, 3.817385, 3.816841, 3.816236, 3.815511, 3.814906, 3.813153, 3.809164, 3.802635, 3.792964, 3.781358, 3.76812, 3.752101, 3.735115, 3.71553, 3.6925, 3.668261, 3.640878, 3.609868, 3.576017, 3.53848, 3.49804, 3.453007, 3.40344, 3.350004, 3.29069, 3.22657, 3.156209, 3.081375, 2.999831, 2.913089, 2.819818, 2.71881, 2.610912, 2.498479, 2.378309, 2.251128, 2.115544, 1.97458, 1.827572, 1.671436, 1.510161, 1.340002, 1.164281, 0.982333, 0.794462, 0.598129, 0.396052, 0.187931, 0.001934]",6.9136,3.185837,81.26741,224.3952,422.8545,58.38794,449.8745,65.2252
2024-05-20T06:35:05,XYZ,13.78163,21.29402,12.61685,19.80203,"[0.253296, 0.548041, 0.7566, 0.964501, 1.174375, 1.384249, 1.597413, 1.807287, 2.015845, 2.227036, 2.437568, 2.641521, 2.850079, 3.063243, 3.274433, 3.482991, 3.696155, 3.903398, 4.113272, 4.321173, 4.529073, 4.740263, 4.950137, 5.158038, 5.373833, 5.583049, 5.79424, 6.000166, 6.207409, 6.420573, 6.629789, 6.842295, 7.052169, 7.257438, 7.469286, 7.677845, 7.883114, 8.095619, 8.304836, 8.513393, 8.724584, 8.939064, 9.146307, 9.35947, 9.564739, 9.768034, 9.981198, 10.190414, 10.395026, 10.607531, 10.818721, 11.027937, 11.235838, 11.447028, 11.654929, 11.866777, 12.075336, 12.283894, 12.498373, 12.70759, 12.914832, 13.122075, 13.333923, 13.541823, 13.753014, 13.959598, 14.174736, 14.380663, 14.590865, 14.801727, 15.007654, 15.223448, 15.432008, 15.639908, 15.851099, 16.060973, 16.265582, 16.480722, 16.688622, 16.896523, 17.106395, 17.31956, 17.528119, 17.742598, 17.94326, 18.155109, 18.36564, 18.575514, 18.786705, 18.998555, 19.207112, 19.41633, 19.621596, 19.83213, 20.04332, 20.257799, 20.46241, 20.674916, 20.882158, 21.089401, 21.29796, 21.508493, 21.71524, 21.922318, 22.13022, 22.340753, 22.549312, 22.763788, 22.967085, 23.176961, 23.390782, 23.599998, 23.811186, 24.019089, 24.230278, 24.439494, 24.648711, 24.855296, 25.064513, 25.275702, 25.482945, 25.69216, 25.901379, 26.107962, 26.314548, 26.523105, 26.733636, 26.942194, 27.150098, 27.35668, 27.563922, 27.773141, 27.984988, 28.190915, 28.398157, 28.602768, 28.814945, 29.023831, 29.233707, 29.442264, 29.64819, 29.861356, 30.071887, 30.283737, 30.49361, 30.7048, 30.908096, 31.121259, 31.327841, 31.537061, 31.749567, 31.960754, 32.16734, 32.373926, 32.589062, 32.798938, 33.000259, 33.217371, 33.425269, 33.637119, 33.843701, 34.052261, 34.266742, 34.472009, 34.681885, 34.892416, 35.094397, 35.297034, 35.497696, 35.706253, 35.902313, 36.102975, 36.299036, 36.498383, 36.69115, 36.883261, 37.077344, 37.267484, 37.453671, 37.645126, 37.807629, 37.81618]","[0.980427, 0.980789, 0.980669, 0.979944, 0.980065, 0.980186, 0.979824, 0.980065, 0.979582, 0.979416, 0.979582, 0.979824, 0.979461, 0.979039, 0.978858, 0.978496, 0.97916, 0.978616, 0.978798, 0.978918, 0.978918, 0.978375, 0.978375, 0.978737, 0.978556, 0.977711, 0.978133, 0.978194, 0.978435, 0.978375, 0.978013, 0.977892, 0.97753, 0.97747, 0.977228, 0.977228, 0.977349, 0.976549, 0.976564, 0.976866, 0.976202, 0.976142, 0.976021, 0.975115, 0.974452, 0.97083, 0.964552, 0.955559, 0.951877, 0.950911, 0.950489, 0.949945, 0.950308, 0.949644, 0.949281, 0.94898, 0.948557, 0.9491, 0.948617, 0.948255, 0.948617, 0.948135, 0.947712, 0.947772, 0.947833, 0.947591, 0.947773, 0.947531, 0.947124, 0.947591, 0.947591, 0.94735, 0.947591, 0.947108, 0.946988, 0.94735, 0.947108, 0.946746, 0.947531, 0.94741, 0.946988, 0.946988, 0.946505, 0.946867, 0.946324, 0.946384, 0.946746, 0.946686, 0.946988, 0.946807, 0.946263, 0.946384, 0.946626, 0.946263, 0.946082, 0.945539, 0.945298, 0.945901, 0.945479, 0.944875, 0.9424, 0.936545, 0.928186, 0.919162, 0.912462, 0.912341, 0.91216, 0.91216, 0.912281, 0.911677, 0.911979, 0.911979, 0.911496, 0.911738, 0.911496, 0.910892, 0.91047, 0.90884, 0.905702, 0.90214, 0.897794, 0.893086, 0.887775, 0.882946, 0.877332, 0.871357, 0.865743, 0.860069, 0.85349, 0.847877, 0.84178, 0.835201, 0.829105, 0.822646, 0.815644, 0.810031, 0.805202, 0.802184, 0.800917, 0.800373, 0.799709, 0.799166, 0.798804, 0.798623, 0.797838, 0.797416, 0.797174, 0.797054, 0.796812, 0.795967, 0.796088, 0.795786, 0.795726, 0.795303, 0.795424, 0.795062, 0.795001, 0.794398, 0.79476, 0.794337, 0.794156, 0.793673, 0.794518, 0.794277, 0.793432, 0.784861, 0.765365, 0.740315, 0.711282, 0.678989, 0.642758, 0.602574, 0.557424, 0.507627, 0.453122, 0.392219, 0.326306, 0.252908, 0.175527, 0.088065, 0.005493, 0.004527]",6.215198,1.266622,81.26321,229.2783,153.7335,62.12533,207.6113,60.15893
2024-05-20T19:25:03,XYZ,20.11656,28.73798,21.42115,31.45423,"[-0.002632, 0.292113, 0.464487, 0.643439, 0.823707, 0.997396, 1.178322, 1.356617, 1.539516, 1.715837, 1.894789, 2.077031, 2.252036, 2.432962, 2.613888, 2.786919, 2.967188, 3.142193, 3.322461, 3.501742, 3.681681, 3.857344, 4.04156, 4.219854, 4.392885, 4.571179, 4.753421, 4.929084, 5.114616, 5.288305, 5.466599, 5.643578, 5.82253, 6.000824, 6.177803, 6.35544, 6.535708, 6.716634, 6.891639, 7.074538, 7.250859, 7.428496, 7.606132, 7.783768, 7.96272, 8.1397, 8.317994, 8.494973, 8.680505, 8.855509, 9.034461, 9.212098, 9.384471, 9.568687, 9.745008, 9.923302, 10.104228, 10.283181, 10.460817, 10.643059, 10.822668, 10.99899, 11.174652, 11.354263, 11.528609, 11.710193, 11.89112, 12.07073, 12.24705, 12.423371, 12.608903, 12.780618, 12.960229, 13.135892, 13.316817, 13.496428, 13.67209, 13.854332, 14.037395, 14.209605, 14.3879, 14.563564, 14.741856, 14.924098, 15.103052, 15.278714, 15.458981, 15.636618, 15.813597, 15.99518, 16.178081, 16.349797, 16.529405, 16.703754, 16.885338, 17.074817, 17.2314, 17.412984, 17.60049, 17.761018, 17.970894, 18.1584, 18.301825, 18.514987, 18.691309, 18.812364, 19.067963, 19.248563, 19.404486, 19.518304, 19.779497, 19.893315, 20.057135, 20.241351, 20.454517, 20.677548, 20.759129, 20.986768, 21.19664, 21.300592, 21.570993, 21.728235, 21.842053, 22.022322, 22.221011, 22.458519, 22.575626, 22.737473, 22.921031, 23.157222, 23.281566, 23.467099, 23.678288, 23.86711, 24.022871, 24.205936, 24.385545, 24.56384, 24.740161, 24.918456, 25.09346, 25.272412, 25.452022, 25.630316, 25.811902, 25.99151, 26.167175, 26.339548, 26.519156, 26.702713, 26.879034, 27.05733, 27.238913, 27.415894, 27.59353, 27.770508, 27.947488, 28.123151, 28.304077, 28.48566, 28.660666, 28.838303, 29.017252, 29.196863, 29.375159, 29.557401, 29.730429, 29.904779, 30.087021, 30.266629, 30.441632, 30.625848, 30.802829, 30.97652, 31.158102, 31.33179, 31.509427, 31.689697, 31.87128, 31.90878]","[0.048551, 0.04817, 0.04872, 0.048231, 0.048315, 0.048255, 0.047977, 0.047753, 0.04811, 0.048382, 0.048358, 0.048158, 0.048303, 0.048025, 0.048321, 0.048213, 0.048116, 0.04817, 0.048037, 0.048131, 0.04808, 0.047838, 0.047892, 0.048152, 0.048225, 0.04814, 0.048104, 0.048037, 0.04785, 0.047759, 0.048146, 0.048128, 0.0484, 0.04782, 0.048049, 0.047977, 0.04785, 0.047977, 0.04817, 0.04759, 0.048128, 0.048086, 0.047965, 0.04791, 0.048068, 0.048188, 0.048231, 0.047832, 0.047657, 0.047729, 0.047735, 0.047808, 0.048146, 0.04779, 0.04808, 0.047874, 0.047868, 0.04753, 0.04759, 0.047524, 0.047983, 0.047687, 0.047705, 0.047705, 0.047415, 0.047657, 0.047862, 0.04785, 0.047838, 0.047904, 0.047886, 0.047554, 0.047669, 0.04785, 0.047493, 0.047886, 0.047542, 0.047536, 0.047474, 0.047638, 0.047796, 0.047923, 0.047856, 0.047675, 0.047463, 0.047536, 0.047548, 0.047306, 0.047741, 0.04762, 0.047596, 0.047433, 0.047427, 0.04704, 0.047252, 0.048321, 0.046496, 0.046121, 0.046925, 0.046847, 0.04921, 0.050377, 0.047125, 0.049645, 0.047143, 0.043957, 0.04322, 0.050915, 0.047052, 0.043498, 0.050431, 0.047578, 0.043697, 0.045964, 0.04759, 0.049113, 0.042652, 0.047354, 0.048666, 0.042609, 0.051084, 0.047838, 0.042549, 0.042313, 0.043057, 0.049875, 0.043564, 0.042392, 0.043443, 0.049023, 0.041805, 0.04406, 0.047578, 0.048551, 0.043189, 0.046067, 0.045916, 0.046708, 0.046012, 0.046163, 0.045819, 0.045904, 0.045849, 0.045372, 0.045263, 0.044689, 0.044761, 0.044652, 0.044374, 0.044157, 0.043752, 0.043625, 0.043153, 0.042754, 0.042519, 0.042083, 0.041521, 0.040893, 0.040264, 0.039448, 0.038831, 0.038039, 0.037592, 0.036806, 0.035313, 0.034225, 0.03243, 0.031161, 0.030006, 0.028283, 0.026446, 0.024312, 0.022069, 0.019125, 0.016031, 0.013504, 0.009623, 0.006129, 0.001136, 0.000236]",5.135164,0.4924078,81.26841,220.7236,-3.780618,59.01903,34.96383,60.05216
2024-05-20T11:25:05,XYZ,41.62714,40.3532,22.73894,34.23723,"[2.89087, 3.172457, 3.387594, 3.597468, 3.815237, 4.028402, 4.238934, 4.449466, 4.659998, 4.875135, 5.087641, 5.302779, 5.514627, 5.725817, 5.941612, 6.151487, 6.364651, 6.577814, 6.789004, 7.000195, 7.213358, 7.42718, 7.640343, 7.851534, 8.069302, 8.277203, 8.491026, 8.706162, 8.914063, 9.133149, 9.341049, 9.552239, 9.76935, 9.98054, 10.191072, 10.408842, 10.619373, 10.833853, 11.045043, 11.253602, 11.466108, 11.681903, 11.897041, 12.104284, 12.318763, 12.531927, 12.744433, 12.954965, 13.168787, 13.379977, 13.597746, 13.810252, 14.020784, 14.234605, 14.443822, 14.65896, 14.873439, 15.086603, 15.298451, 15.5103, 15.724121, 15.934654, 16.151106, 16.362297, 16.574802, 16.78336, 16.999814, 17.212978, 17.428116, 17.639305, 17.850496, 18.064317, 18.272874, 18.48604, 18.702493, 18.914342, 19.127505, 19.341985, 19.545938, 19.764365, 19.972266, 20.191351, 20.404515, 20.613072, 20.827551, 21.040059, 21.249274, 21.464412, 21.680208, 21.890739, 22.102588, 22.316408, 22.526283, 22.741585, 22.947348, 23.167749, 23.376965, 23.58947, 23.803951, 24.015797, 24.227646, 24.437521, 24.650685, 24.866479, 25.082275, 25.291492, 25.504655, 25.715189, 25.931641, 26.140198, 26.352707, 26.56521, 26.774429, 26.982986, 27.193518, 27.400104, 27.61524, 27.818536, 28.02446, 28.230389, 28.436972, 28.645533, 28.849484, 29.05607, 29.260681, 29.463318, 29.658719, 29.864645, 30.061362, 30.258078, 30.458084, 30.654141, 30.852173, 31.040335, 31.232446, 31.421268, 31.606799, 31.798251, 31.977203, 32.16142, 32.343658, 32.528534, 32.700906, 32.881833, 33.050256, 33.225922, 33.394348, 33.566061, 33.730542, 33.897324, 34.059497, 34.221347, 34.381876, 34.547672, 34.693069, 34.849652, 35.002948, 35.160187, 35.304269, 35.459537, 35.604276, 35.754282, 35.904285, 36.045081, 36.192453, 36.323376, 36.468118, 36.606937, 36.74444, 36.879315, 37.017474, 37.153006, 37.285245, 37.41683, 37.553674, 37.682623, 37.81618, 37.944309, 38.061584, 38.069476, 38.070795, 38.069479]","[9.905632, 9.904424, 9.905028, 9.90261, 9.902007, 9.902006, 9.903215, 9.900193, 9.899589, 9.900193, 9.900193, 9.900798, 9.897172, 9.901402, 9.892942, 9.892941, 9.898985, 9.895359, 9.897776, 9.895963, 9.894755, 9.895963, 9.894151, 9.895963, 9.895359, 9.894755, 9.894754, 9.897172, 9.890525, 9.894755, 9.897776, 9.893546, 9.896568, 9.893546, 9.893848, 9.892942, 9.893546, 9.892942, 9.892942, 9.892338, 9.892337, 9.891129, 9.892338, 9.891129, 9.892338, 9.891733, 9.890524, 9.889921, 9.892942, 9.891129, 9.888712, 9.891129, 9.888107, 9.889316, 9.889316, 9.891129, 9.890525, 9.887503, 9.888712, 9.885086, 9.889316, 9.888107, 9.886295, 9.88569, 9.888107, 9.88569, 9.883273, 9.887503, 9.88569, 9.883273, 9.883273, 9.882064, 9.882065, 9.880251, 9.881461, 9.877231, 9.880252, 9.879648, 9.880252, 9.880856, 9.874812, 9.877834, 9.877834, 9.874209, 9.873604, 9.876627, 9.874813, 9.875417, 9.873605, 9.875417, 9.873, 9.871792, 9.869374, 9.868166, 9.871188, 9.868166, 9.868166, 9.862727, 9.865749, 9.866957, 9.862122, 9.865144, 9.863935, 9.864539, 9.862727, 9.865748, 9.860914, 9.860914, 9.86031, 9.859705, 9.861518, 9.854267, 9.848828, 9.834325, 9.825865, 9.80834, 9.798067, 9.779333, 9.756371, 9.739451, 9.712862, 9.693675, 9.662101, 9.63249, 9.595628, 9.556953, 9.519487, 9.472955, 9.427029, 9.372643, 9.316443, 9.256013, 9.191353, 9.117025, 9.042696, 8.959303, 8.873492, 8.779222, 8.680722, 8.571949, 8.457738, 8.33869, 8.212997, 8.085491, 7.943481, 7.801471, 7.651605, 7.496301, 7.329514, 7.160161, 6.986878, 6.80136, 6.61584, 6.41884, 6.220026, 6.01517, 5.804874, 5.587932, 5.364946, 5.143774, 4.909911, 4.675444, 4.433121, 4.184755, 3.936993, 3.676542, 3.420924, 3.158055, 2.89156, 2.620835, 2.348901, 2.073946, 1.789323, 1.504699, 1.219471, 0.926387, 0.62726, 0.334629, 0.047135, 0.029611, 0.026589, 0.02538]",12.59676,1.655813,81.26247,226.7981,994.1423,61.24855,855.4683,72.83306
2024-05-20T07:15:05,XYZ,18.13934,24.42789,14.58619,20.91275,"[0.65265, 0.961869, 1.177664, 1.400039, 1.614519, 1.834262, 2.048083, 2.267168, 2.480332, 2.700733, 2.915212, 3.131008, 3.347461, 3.567204, 3.781684, 4.000111, 4.215907, 4.429728, 4.648156, 4.866582, 5.083694, 5.300147, 5.517258, 5.735028, 5.949507, 6.161355, 6.379782, 6.598209, 6.811373, 7.031116, 7.243623, 7.462049, 7.675213, 7.894299, 8.107462, 8.32589, 8.546291, 8.759454, 8.974591, 9.194334, 9.404208, 9.625925, 9.838431, 10.052252, 10.270023, 10.483843, 10.703587, 10.92004, 11.132546, 11.348999, 11.571374, 11.789143, 12.002307, 12.218102, 12.439162, 12.657588, 12.864832, 13.086548, 13.300369, 13.519455, 13.734592, 13.950388, 14.168814, 14.387241, 14.598433, 14.816858, 15.033311, 15.253056, 15.465561, 15.68662, 15.903073, 16.114922, 16.33269, 16.549144, 16.766255, 16.978104, 17.202451, 17.415616, 17.634042, 17.844576, 18.065633, 18.279456, 18.499855, 18.714993, 18.930789, 19.149217, 19.365012, 19.577518, 19.794629, 20.013055, 20.230824, 20.447278, 20.663731, 20.876237, 21.094664, 21.300592, 21.516388, 21.72955, 21.951268, 22.169038, 22.386148, 22.596681, 22.819713, 23.035509, 23.247356, 23.464467, 23.685527, 23.900664, 24.117116, 24.331598, 24.549367, 24.763844, 24.97701, 25.196751, 25.41452, 25.63295, 25.852692, 26.067828, 26.27836, 26.49679, 26.712582, 26.932983, 27.143518, 27.36326, 27.58103, 27.797482, 28.007358, 28.224469, 28.443555, 28.663293, 28.874487, 29.092255, 29.312, 29.529111, 29.740298, 29.961359, 30.171234, 30.394266, 30.608743, 30.828157, 31.04494, 31.264682, 31.472586, 31.69101, 31.908124, 32.127206, 32.341028, 32.562747, 32.771304, 32.98447, 33.200262, 33.413431, 33.625934, 33.836465, 34.046338, 34.254239, 34.459509, 34.663461, 34.873337, 35.082553, 35.285846, 35.489142, 35.695068, 35.894418, 36.093765, 36.289825, 36.480618, 36.67536, 36.869443, 37.058923, 37.245773, 37.431302, 37.616174, 37.793812, 37.975394, 38.149088, 38.321457, 38.497778, 38.669492, 38.701733]","[2.399899, 2.400805, 2.400564, 2.400503, 2.400201, 2.399839, 2.399718, 2.399718, 2.399537, 2.399356, 2.398691, 2.39845, 2.397544, 2.396758, 2.396336, 2.395852, 2.395611, 2.395852, 2.394765, 2.394644, 2.394705, 2.394161, 2.393739, 2.393376, 2.393376, 2.392531, 2.392591, 2.392168, 2.392108, 2.392229, 2.391262, 2.391323, 2.391081, 2.391142, 2.391202, 2.390839, 2.391021, 2.390417, 2.390356, 2.389933, 2.389752, 2.388967, 2.383048, 2.372116, 2.370304, 2.370787, 2.370364, 2.370062, 2.370364, 2.370545, 2.370304, 2.36982, 2.3697, 2.369941, 2.36982, 2.36976, 2.370062, 2.3697, 2.369398, 2.369217, 2.369156, 2.368733, 2.369398, 2.369096, 2.369035, 2.368854, 2.368854, 2.368492, 2.36819, 2.368431, 2.368371, 2.368371, 2.368492, 2.36825, 2.36825, 2.368009, 2.368009, 2.368008, 2.367525, 2.367465, 2.367586, 2.367827, 2.367586, 2.367042, 2.366619, 2.366982, 2.366378, 2.366378, 2.366378, 2.366619, 2.366015, 2.366317, 2.365713, 2.361787, 2.354721, 2.34403, 2.330742, 2.324521, 2.324461, 2.324279, 2.324521, 2.325004, 2.324159, 2.324279, 2.323917, 2.323253, 2.323736, 2.323555, 2.324038, 2.323313, 2.323977, 2.323676, 2.323434, 2.323132, 2.323374, 2.323253, 2.323072, 2.322528, 2.322528, 2.322468, 2.321622, 2.320172, 2.320052, 2.319327, 2.318783, 2.318481, 2.317636, 2.317394, 2.316911, 2.316367, 2.316609, 2.315944, 2.315642, 2.315703, 2.315219, 2.314434, 2.314495, 2.314676, 2.314555, 2.31457, 2.31383, 2.313891, 2.313649, 2.314072, 2.313226, 2.313045, 2.313106, 2.311233, 2.304589, 2.293657, 2.280973, 2.265269, 2.246968, 2.226735, 2.203723, 2.177691, 2.14876, 2.116265, 2.079965, 2.037988, 1.992869, 1.941651, 1.88699, 1.825443, 1.757373, 1.68429, 1.60408, 1.517589, 1.423004, 1.320748, 1.210701, 1.092922, 0.967232, 0.833961, 0.691812, 0.540814, 0.382991, 0.215504, 0.038293, 0.000242]",5.987132,2.208815,81.26593,230.5385,309.3209,59.6972,328.9551,58.58742
